client_id,city_nm,Total_spent
5-2Q1H9AZVN,Москва,639.6
5-2Q1H9AZVN,Санкт-Петербург,399.6
5-2Q1KEGMGX,Екатеринбург,22.29
5-2Q1SVQ1IZ,Санкт-Петербург,699.0
5-2Q1WMSF2L,Екатеринбург,260.0
5-2Q1WMSF2L,Москва,224.5
5-2Q1WMSF2L,Самара,87.25
5-2Q1WMSF2L,Санкт-Петербург,32.25
5-2Q1YH8N8Z,Пермь,82.0
5-2Q1ZV24Q1,Самара,982.53
5-2Q24VFQ3V,Москва,239.6
5-2Q28TI668,Москва,759.6
5-2Q2AKQHTY,Москва,539.45
5-2Q2FORWRS,Екатеринбург,385.0
5-2Q2G28OY5,Волгоград,999.01
5-2Q2M9DH6Z,Санкт-Петербург,108.75
5-2Q2YWMKSD,Москва,679.0
5-2Q2ZF2ACI,Москва,1089.45
5-2Q2ZPKEIR,Москва,288.0
5-2Q36P02AY,Санкт-Петербург,824.25
5-2Q3AA5EKU,Самара,745.34
5-2Q3ED50FI,Уфа,2479.0
5-2Q3F19BZY,Санкт-Петербург,154.0
5-2Q3GFAD3B,Екатеринбург,385.0
5-2Q3GFAD3B,Краснодар,1999.0
5-2Q3J2QCT5,Волгоград,465.0
5-2Q3J2QCT5,Санкт-Петербург,349.0
5-2Q3M1S2MK,Санкт-Петербург,1099.0
5-2Q3M5E421,Москва,435.0
5-2Q408TNJ9,Москва,435.0
5-2Q476ZXJ6,Москва,1594.42
5-2Q4DCBTPG,Краснодар,629.0
5-2Q4DCBTPG,Красноярск,32.28
5-2Q4DCBTPG,Челябинск,679.0
5-2Q4E58Z09,Казань,745.21
5-2Q4K9FU57,Краснодар,19.8
5-2Q4PEX7T2,Красноярск,1596.0
5-2Q4SWNXD5,Москва,124.75
5-2Q4T710B3,Москва,374.85
5-2Q4VZFFS9,Екатеринбург,36.0
5-2Q4VZFFS9,Москва,115.65
5-2Q4VZFFS9,Самара,261.12
5-2Q4VZFFS9,Санкт-Петербург,841.3
5-2Q4WWA3MI,Москва,59.85
5-2Q5FD9U80,Красноярск,719.2
5-2Q5FD9U80,Москва,3433.91
5-2Q5FD9U80,Санкт-Петербург,359.7
5-2Q5HDUZEM,Москва,279.0
5-2Q5ILKVOL,Уфа,73.8
5-2Q5L60SSX,Нижний Новгород,185.07
5-2Q5XPGT4X,Москва,305.48
5-2Q5YFIUYV,Москва,279.0
5-2Q5YFS45L,Краснодар,79.9
5-2Q5YFS45L,Москва,541.98
5-2Q5YFS45L,Челябинск,519.35
5-2Q5ZTRS6N,Москва,619.0
5-2Q62SEW1X,Екатеринбург,1271.71
5-2Q62SEW1X,Казань,149.75
5-2Q62SEW1X,Москва,2099.0
5-2Q6AOEHUS,Челябинск,1143.67
5-2Q6D9EHH,Москва,174.0
5-2Q6J34R8R,Казань,631.55
5-2Q6J34R8R,Москва,103.6
5-2Q6R0HTE9,Москва,262.5
5-2Q6SYV2FO,Казань,29.0
5-2Q6SYV2FO,Москва,573.72
5-2Q6SYV2FO,Самара,43.5
5-2Q6SYV2FO,Санкт-Петербург,363.8
5-2Q6SYV2FO,Уфа,27.6
5-2Q6TLWAYI,Москва,299.5
5-2Q71YSAXB,Москва,32.48
5-2Q72VEJY4,Санкт-Петербург,96.9
5-2Q74HYGZ6,Челябинск,950.0
5-2Q76M2G3C,Москва,1499.25
5-2Q76M2G3C,Санкт-Петербург,24.9
5-2Q76M2G3C,Челябинск,1819.3
5-2Q7GLGXVF,Новосибирск,104.7
5-2Q7J846HZ,Уфа,59.85
5-2Q7NNVZLK,Челябинск,365.55
5-2Q7RA4EGT,Казань,600.0
5-2Q89K2M2C,Казань,299.0
5-2Q89K2M2C,Москва,499.0
5-2Q89K2M2C,Санкт-Петербург,637.25
5-2Q8G8E2WN,Краснодар,1734.88
5-2Q8LOXKER,Краснодар,773.51
5-2Q8Q6UVOI,Москва,334.88
5-2Q8Q6UVOI,Ростов-на-Дону,334.88
5-2Q8SCFE4R,Казань,1234.05
5-2Q8UE4VM1,Волгоград,93.1
5-2Q8UE4VM1,Екатеринбург,249.0
5-2Q8UE4VM1,Казань,515.0
5-2Q8UE4VM1,Москва,299.4
5-2Q8UE4VM1,Омск,106.4
5-2Q8WA7Y13,Москва,599.0
5-2Q8XA37GD,Казань,2669.0
5-2Q90LMYK4,Москва,1099.0
5-2Q91CQ1WP,Москва,1179.6
5-2Q9715926,Москва,329.0
5-2Q99HBDWY,Москва,978.67
5-2Q99W2RO9,Москва,133.0
5-2Q9A3VCIN,Москва,329.67
5-2Q9AUDHU1,Омск,1499.0
5-2Q9D3RAOM,Санкт-Петербург,1090.28
5-2Q9DIAU25,Нижний Новгород,1870.1
5-2Q9DIAU25,Санкт-Петербург,990.0
5-2Q9EEUOGS,Москва,3200.0
5-2Q9EEUOGS,Санкт-Петербург,2599.0
5-2Q9KDSH15,Москва,299.4
5-2Q9MW9J99,Москва,710.0
5-2Q9OLNGX7,Москва,3374.1
5-2Q9OLNGX7,Санкт-Петербург,1234.05
5-2Q9QCRKNQ,Москва,3328.0
5-2Q9QDCSGZ,Москва,1999.0
5-2Q9QDCSGZ,Ростов-на-Дону,896.85
5-2Q9QDCSGZ,Санкт-Петербург,1066.25
5-2Q9QW3ZEI,Самара,73.8
5-2Q9RU4JEA,Москва,249.5
5-2Q9ZBB726,Санкт-Петербург,1099.0
5-2QADBUF8B,Москва,154.0
5-2QAG42FXP,Екатеринбург,31.08
5-2QAJOG4TI,Москва,37.5
5-2QAPE7IYM,Краснодар,199.0
5-2QASV7J8P,Москва,282.75
5-2QATYJJNV,Ростов-на-Дону,270.0
5-2QB0CUYGR,Екатеринбург,455.7000000000001
5-2QB0P5OCJ,Красноярск,769.3
5-2QB1COVMB,Санкт-Петербург,655.59
5-2QB8WERV7,Воронеж,391.0
5-2QB8ZAERE,Уфа,353.5
5-2QB9D7PD1,Москва,162.25
5-2QB9D7PD1,Санкт-Петербург,112.25
5-2QBBVNLPY,Воронеж,19.9
5-2QBBVNLPY,Москва,19.9
5-2QBBVNLPY,Санкт-Петербург,137.25
5-2QBLZZ9NM,Санкт-Петербург,679.0
5-2QBRS82EH,Москва,603.79
5-2QBUKR97T,Москва,350.44
5-2QC1X0VJ9,Москва,3570.4
5-2QC1X0VJ9,Самара,515.0
5-2QC1X0VJ9,Санкт-Петербург,3098.85
5-2QC4NX7NM,Москва,1499.0
5-2QC4UK7VY,Москва,329.0
5-2QC562GWW,Челябинск,130.0
5-2QCYHX55L,Москва,1125.2
5-2QD6BOVZI,Москва,598.8
5-2QD6OZEOP,Новосибирск,139.65
5-2QD9AVM5F,Санкт-Петербург,719.2
5-2QDBF4HWJ,Москва,74.95
5-2QDH3GBH5,Казань,375.0
5-2QDH3GBH5,Москва,439.7000000000001
5-2QDHLLFJ,Челябинск,99.0
5-2QDM5W0HC,Екатеринбург,899.0
5-2QDN6E5QI,Москва,329.0
5-2QDNUA560,Воронеж,329.67
5-2QDODJRVR,Уфа,15.31
5-2QDOK1976,Казань,399.6
5-2QDOMOWUT,Воронеж,245.0
5-2QDZ41LU4,Москва,25.98
5-2QEA1CI3K,Санкт-Петербург,299.0
5-2QEBMZS3A,Санкт-Петербург,329.67
5-2QEIWR8V6,Москва,100.1
5-2QEIWR8V6,Новосибирск,100.1
5-2QEL2NNFD,Москва,499.0
5-2QENU1NTP,Санкт-Петербург,1299.0
5-2QENU1NTP,Уфа,1299.0
5-2QEQAPR14,Воронеж,534.0
5-2QEZ5AH83,Санкт-Петербург,329.0
5-2QF0RO09B,Казань,149.75
5-2QF59QZ2E,Санкт-Петербург,490.0
5-2QF7DX0DP,Москва,329.0
5-2QFHHYRNR,Санкт-Петербург,679.0
5-2QFJNFRN3,Краснодар,399.6
5-2QFSB0VL,Москва,1676.42
5-2QFV8HBOK,Красноярск,38.85
5-2QFV8HBOK,Москва,78.75
5-2QFV8HBOK,Санкт-Петербург,3382.65
5-2QFZU9J8J,Красноярск,1099.0
5-2QG3G8E1P,Красноярск,154.0
5-2QG5V6J1X,Новосибирск,137.25
5-2QGCE0YQU,Санкт-Петербург,249.75
5-2QGDPZPC7,Ростов-на-Дону,680.0
5-2QGSIX1TH,Челябинск,1169.1
5-2QGTSR06B,Казань,759.6
5-2QGVCDFXA,Москва,1099.0
5-2QGVCDFXA,Санкт-Петербург,1199.0
5-2QGVCZJ7W,Краснодар,359.6
5-2QGYDGRSU,Екатеринбург,43.5
5-2QH4W67KQ,Красноярск,29.0
5-2QH4W67KQ,Москва,428.0
5-2QH4W67KQ,Санкт-Петербург,174.75
5-2QH574QZ9,Челябинск,2786.25
5-2QHID9BKQ,Челябинск,30.5
5-2QHUG21T9,Москва,22.35
5-2QHUG21T9,Новосибирск,419.4
5-2QI07Z039,Уфа,3623.1
5-2QI2KO7YI,Омск,1628.0
5-2QI5173JD,Москва,76.5
5-2QI5173JD,Санкт-Петербург,76.93
5-2QI6JH47P,Москва,1499.0
5-2QI9JXHEC,Санкт-Петербург,840.0
5-2QIG3SLQZ,Москва,329.0
5-2QILQQU9N,Москва,2293.0
5-2QIMBUPRX,Санкт-Петербург,1056.75
5-2QIMQVIEC,Санкт-Петербург,299.0
5-2QIPC1G8I,Ростов-на-Дону,329.67
5-2QIPG4178,Москва,360.0
5-2QIQ32PDT,Москва,25.98
5-2QIXH0F9C,Москва,3709.3
5-2QJB9ZG7T,Санкт-Петербург,1099.0
5-2QJGBMFGQ,Москва,329.0
5-2QJMTYZJQ,Уфа,133.0
5-2QJPAMF96,Москва,1228.9
5-2QJRANWSH,Новосибирск,499.0
5-2QK10S1RW,Санкт-Петербург,1499.0
5-2QK3AIZWS,Москва,360.0
5-2QK7Q2RHF,Москва,149.75
5-2QK7Q2RHF,Санкт-Петербург,329.67
5-2QKFKN1L6,Новосибирск,1765.1
5-2QKG36592,Санкт-Петербург,360.0
5-2QKLAP8VI,Москва,550.0
5-2QKOSIZEL,Москва,329.67
5-2QKOSIZEL,Новосибирск,329.67
5-2QKR9YYEI,Москва,296.65
5-2QKTPO7XF,Екатеринбург,759.6
5-2QLKXAEQU,Уфа,2799.3
5-2QLTANYBH,Москва,854.1
5-2QLTIPXYB,Пермь,82.0
5-2QLVKPDA3,Санкт-Петербург,457.0
5-2QLWUM57,Москва,360.0
5-2QLWUM57,Санкт-Петербург,154.0
5-2QLYZCYZ0,Новосибирск,799.0
5-2QLYZCYZ0,Санкт-Петербург,814.0
5-2QLZAB0VN,Воронеж,1810.0
5-2QM1SBFK7,Санкт-Петербург,550.0
5-2QM1YHU7U,Москва,1099.0
5-2QMB707UV,Красноярск,1099.0
5-2QME2GCCG,Москва,759.6
5-2QMQEM5RV,Санкт-Петербург,149.75
5-2QMU52CG5,Воронеж,759.6
5-2QMW1RWPH,Самара,59.85
5-2QN6Z2JLM,Санкт-Петербург,625.0
5-2QN7TVFUX,Красноярск,329.67
5-2QN7TVFUX,Москва,353.25
5-2QN7TVFUX,Новосибирск,360.0
5-2QN8B1CA2,Санкт-Петербург,36.0
5-2QN9QIH2J,Казань,175.0
5-2QN9QIH2J,Нижний Новгород,133.0
5-2QN9QIH2J,Санкт-Петербург,930.0
5-2QNERDJY4,Москва,1099.0
5-2QNK9KM4R,Москва,69.9
5-2QNNL9R3F,Санкт-Петербург,124.75
5-2QNSUI9Q9,Санкт-Петербург,2774.0
5-2QNXS20NV,Санкт-Петербург,745.74
5-2QO3R3KCC,Екатеринбург,624.5
5-2QO3R3KCC,Москва,624.5
5-2QO3R3KCC,Санкт-Петербург,680.0
5-2QO9IZYUX,Екатеринбург,100.1
5-2QOB8BLYS,Москва,2399.0
5-2QOL4GLG3,Москва,829.0
5-2QOL4GLG3,Санкт-Петербург,1249.0
5-2QONDVNIM,Москва,915.84
5-2QONDVNIM,Санкт-Петербург,385.0
5-2QOPPMXPX,Москва,471.6
5-2QOPPMXPX,Санкт-Петербург,669.76
5-2QOPUGXPO,Москва,174.75
5-2QP3G39UU,Волгоград,2744.8
5-2QP3G39UU,Нижний Новгород,467.5
5-2QP3G39UU,Новосибирск,999.0
5-2QP3G39UU,Омск,2288.25
5-2QP3G39UU,Санкт-Петербург,494.1
5-2QP48OX54,Волгоград,1528.6
5-2QP73K05W,Москва,498.5
5-2QP73K05W,Новосибирск,149.75
5-2QP73K05W,Санкт-Петербург,329.67
5-2QP7V564D,Москва,29.0
5-2QPBV9Y6O,Москва,319.2
5-2QPBV9Y6O,Ростов-на-Дону,680.0
5-2QPBV9Y6O,Самара,249.9
5-2QPBV9Y6O,Санкт-Петербург,249.5
5-2QPXRE9SP,Москва,1454.88
5-2QPZXUX36,Казань,174.75
5-2QQCN60S3,Москва,1206.75
5-2QQCN60S3,Челябинск,679.0
5-2QQF0TMKG,Москва,299.4
5-2QQN10KA6,Екатеринбург,515.0
5-2QQWABPW3,Санкт-Петербург,447.72
5-2QQXX12BP,Ростов-на-Дону,206.0
5-2QR24WOMY,Екатеринбург,3432.05
5-2QR24WOMY,Москва,1194.66
5-2QR4ETHEJ,Москва,600.0
5-2QR7N3U10,Санкт-Петербург,360.0
5-2QRGAWAQE,Самара,101.66
5-2QRIZOBSB,Новосибирск,329.67
5-2QRNLRIOX,Москва,246.5
5-2QRNLRIOX,Самара,246.5
5-2QRQ7OJRH,Москва,1099.0
5-2QRUJZQAM,Москва,231.28
5-2QRWK5TJT,Москва,647.01
5-2QS2K98IY,Омск,2278.0
5-2QSFZMMX0,Казань,59.9
5-2QSPB57KP,Нижний Новгород,597.03
5-2QSPUSJ54,Краснодар,329.0
5-2QSQ4R7EA,Екатеринбург,449.75
5-2QSQ4R7EA,Москва,1343.33
5-2QSQ4R7EA,Санкт-Петербург,674.75
5-2QSQG1EWI,Москва,1099.0
5-2QSRVKB5F,Казань,399.6
5-2QSZNKNAF,Краснодар,329.0
5-2QT0WVHGO,Москва,149.7
5-2QT0WVHGO,Новосибирск,149.7
5-2QT3ZUWPL,Москва,319.84
5-2QT3ZUWPL,Санкт-Петербург,157.0
5-2QT67NCKU,Санкт-Петербург,1098.75
5-2QT9Z5PNF,Москва,225.0
5-2QTHSF4BV,Красноярск,29.7
5-2QTHSF4BV,Москва,1600.0
5-2QTTNW65Y,Краснодар,82.0
5-2QU6C7WDS,Екатеринбург,349.0
5-2QU6RIW9N,Санкт-Петербург,304.5
5-2QU7OOWDG,Москва,1100.0
5-2QU8BV6ZP,Москва,35.85
5-2QU8BV6ZP,Самара,199.9
5-2QU8BV6ZP,Уфа,199.9
5-2QUB73B1Q,Санкт-Петербург,41.9
5-2QUJQ2FMK,Москва,1008.0
5-2QULMLRQV,Москва,1299.0
5-2QUMUTJA4,Нижний Новгород,629.0
5-2QUO25D5W,Москва,925.85
5-2QUO5KA78,Красноярск,299.4
5-2QUO5KA78,Москва,1228.0
5-2QUO5KA78,Санкт-Петербург,1054.4
5-2QUQB3A6J,Москва,435.0
5-2QUQRHGVO,Воронеж,79.9
5-2QUW5SE9T,Москва,515.0
5-2QUYJEVMZ,Екатеринбург,29.0
5-2QV8BRZ96,Москва,27.89
5-2QVF89O99,Москва,329.67
5-2QVPAM7EO,Санкт-Петербург,112.35
5-2QW7PI50D,Екатеринбург,250.0
5-2QW7UE5LG,Москва,18.9
5-2QW9SP0K7,Москва,329.67
5-2QWDDMIAT,Москва,167.75
5-2QWF3K0MA,Москва,331.6
5-2QWIHH5E7,Москва,358.0
5-2QWIHH5E7,Санкт-Петербург,329.0
5-2QWIHH5E7,Челябинск,329.0
5-2QWMRCUIP,Казань,179.85
5-2QWX039KE,Казань,22.12
5-2QWX039KE,Москва,3696.14
5-2QWZAK2V8,Волгоград,179.9
5-2QX9AXWMI,Новосибирск,919.25
5-2QX9Z9J56,Омск,300.0
5-2QXAX14SZ,Санкт-Петербург,289.0
5-2QXNFIJCT,Новосибирск,629.3
5-2QXNFIJCT,Пермь,744.0
5-2QXNFIJCT,Санкт-Петербург,175.0
5-2QXRFSXN7,Москва,466.09
5-2QXRFSXN7,Санкт-Петербург,163.8
5-2QXY51NES,Москва,360.0
5-2QY3KBX2I,Москва,674.75
5-2QYCUHYIL,Москва,364.5
5-2QYCUHYIL,Санкт-Петербург,479.6
5-2QYCUHYIL,Челябинск,324.5
5-2QYKYYU88,Пермь,87.25
5-2QYPI217Q,Москва,329.67
5-2QYPUYVUD,Москва,1000.0
5-2QYQ5PDBK,Санкт-Петербург,1645.0
5-2QYQJ3V29,Москва,2274.6
5-2QYQJ3V29,Санкт-Петербург,504.57
5-2QYU317SQ,Москва,34.9
5-2QYYHMF5M,Самара,149.5
5-2QZ4KJCL0,Новосибирск,419.0
5-2QZ7PR797,Санкт-Петербург,360.0
5-2QZH4OHW8,Ростов-на-Дону,599.0
5-2QZH4OHW8,Санкт-Петербург,174.75
5-2QZHC9T1C,Москва,710.0
5-2QZHC9T1C,Санкт-Петербург,385.0
5-2QZLYFLYP,Воронеж,824.25
5-2QZLYFLYP,Краснодар,824.25
5-2QZLYFLYP,Красноярск,2472.75
5-2QZLYFLYP,Москва,2362.85
5-2QZLYFLYP,Нижний Новгород,824.25
5-2QZLYFLYP,Омск,824.25
5-2QZLYFLYP,Пермь,824.25
5-2QZLYFLYP,Ростов-на-Дону,1648.5
5-2QZLYFLYP,Санкт-Петербург,1593.55
5-2QZLYFLYP,Уфа,1593.55
5-2QZQSXYTM,Москва,319.2
5-2QZS8QML3,Москва,350.0
5-2R03FRVXZ,Москва,1199.0
5-2R07SAJWG,Санкт-Петербург,249.0
5-2R0VO1HJ4,Москва,119.8
5-2R127F1FO,Санкт-Петербург,108.75
5-2R14CCHJ5,Санкт-Петербург,54.9
5-2R18GL94E,Москва,999.0
5-2R195RS4U,Москва,25.98
5-2R1995OZQ,Красноярск,1256.26
5-2R1JNUPLN,Екатеринбург,382.25
5-2R1NBIHOF,Нижний Новгород,288.0
5-2R1QNSJFZ,Воронеж,1125.0
5-2R1W533PT,Казань,112.25
5-2R1W533PT,Москва,112.25
5-2R209DVMV,Воронеж,3614.49
5-2R209DVMV,Санкт-Петербург,3221.16
5-2R27JEX8C,Москва,129.9
5-2R27U3JQZ,Краснодар,799.5
5-2R28DTCRT,Москва,749.0
5-2R29V64SM,Москва,1099.0
5-2R2GXGQJ0,Санкт-Петербург,883.5
5-2R2I4D7GJ,Воронеж,133.0
5-2R2JZMEZR,Самара,17.5
5-2R2N4F778,Екатеринбург,449.7
5-2R2N4F778,Москва,868.85
5-2R2N4F778,Санкт-Петербург,650.0
5-2R2N4F778,Уфа,269.85
5-2R2QJ6SLH,Уфа,79.9
5-2R2U4F473,Москва,177.5
5-2R2WBKZA1,Краснодар,679.0
5-2R2ZWZ9YP,Москва,814.0
5-2R314J8RQ,Пермь,238.9
5-2R34XGBJ7,Санкт-Петербург,329.67
5-2R366FEY1,Москва,43.5
5-2R366FEY1,Новосибирск,87.0
5-2R3B6NL86,Воронеж,769.3
5-2R3IPSNWF,Санкт-Петербург,999.0
5-2R3LQRNK,Москва,1820.08
5-2R3PXG3G9,Волгоград,29.0
5-2R3T35PLW,Москва,129.9
5-2R3UZE4GM,Санкт-Петербург,624.5
5-2R3Z7AA4O,Санкт-Петербург,461.7
5-2R40DBOMB,Воронеж,42.25
5-2R40DBOMB,Москва,29.0
5-2R40T86FW,Москва,340.0
5-2R47UBBKU,Москва,3241.56
5-2R4JTU0V2,Челябинск,1499.0
5-2R4KOWTMP,Москва,936.0
5-2R4UA8Z6T,Москва,385.0
5-2R4UA8Z6T,Санкт-Петербург,299.4
5-2R5M3SDYG,Москва,288.0
5-2R5R8RZBW,Екатеринбург,245.0
5-2R5R8RZBW,Краснодар,629.0
5-2R5R8RZBW,Москва,1133.75
5-2R5R8RZBW,Нижний Новгород,174.75
5-2R5R8RZBW,Новосибирск,24.9
5-2R5R8RZBW,Пермь,79.9
5-2R5R8RZBW,Санкт-Петербург,758.9
5-2R5YDUYS2,Москва,759.6
5-2R5YQXDKE,Краснодар,679.0
5-2R6180REM,Санкт-Петербург,2680.0
5-2R6MK2RYH,Москва,840.0
5-2R6OFWOUJ,Москва,79.9
5-2R6OPA1K9,Москва,2049.0
5-2R6OPA1K9,Санкт-Петербург,550.0
5-2R6PNSG11,Казань,929.0
5-2R6SEMJ0G,Москва,639.6
5-2R6T8BO59,Москва,1914.0
5-2R6YSG3IN,Санкт-Петербург,1099.0
5-2R75LJ3SJ,Челябинск,29.0
5-2R75XM711,Санкт-Петербург,399.6
5-2R7G38QCY,Санкт-Петербург,1099.0
5-2R7GP04ES,Санкт-Петербург,414.75
5-2R7L3HX9B,Воронеж,87.25
5-2R7Q0ZK53,Санкт-Петербург,1499.0
5-2R7XFAHCM,Санкт-Петербург,39.6
5-2R83DQE4A,Омск,29.0
5-2R8EH5CD0,Казань,1858.0
5-2R8F3HCOU,Краснодар,674.25
5-2R8FWHULJ,Екатеринбург,314.1
5-2R8M3LQLZ,Краснодар,259.0
5-2R8M3LQLZ,Москва,1358.0
5-2R8TYSME0,Санкт-Петербург,179.0
5-2R94B5QPM,Москва,61.6
5-2R99CO31R,Москва,312.25
5-2R99CO31R,Санкт-Петербург,32.28
5-2R9CER9H1,Ростов-на-Дону,599.0
5-2R9NCYBF1,Екатеринбург,39.8
5-2R9XC4UVO,Омск,340.0
5-2RA61SA7L,Новосибирск,449.01
5-2RA7B4EX0,Москва,1538.6
5-2RAA49LIN,Москва,3199.0
5-2RAFHEK6O,Самара,1499.0
5-2RBBAOBVT,Москва,1549.0
5-2RBBAOBVT,Санкт-Петербург,2399.0
5-2RBBI64U,Санкт-Петербург,719.6700000000001
5-2RBCXDZJL,Волгоград,810.61
5-2RBFJUYYH,Ростов-на-Дону,319.2
5-2RBFJUYYH,Санкт-Петербург,499.0
5-2RBINTB06,Москва,107.8
5-2RBMFEJIT,Москва,133.0
5-2RC1IPRG9,Москва,399.6
5-2RC5HMZHY,Москва,822.82
5-2RCHK7D3U,Краснодар,657.0
5-2RCUZEXR3,Санкт-Петербург,650.0
5-2RCYIKM8F,Уфа,2019.3
5-2RDHJQZQS,Новосибирск,341.99
5-2RDQCR3JT,Москва,74.75
5-2RDYKLJUZ,Новосибирск,899.0
5-2RDYKLJUZ,Самара,241.2
5-2RDYKLJUZ,Санкт-Петербург,329.67
5-2RDYKLJUZ,Челябинск,503.75
5-2RE2DFPOK,Москва,1159.2
5-2RE3ABWXR,Санкт-Петербург,329.67
5-2RE4GAWDO,Волгоград,52.35
5-2RE4GAWDO,Воронеж,49.75
5-2RE4GAWDO,Екатеринбург,99.8
5-2RE4GAWDO,Красноярск,32.25
5-2RE4GAWDO,Москва,638.4
5-2RE4GAWDO,Нижний Новгород,178.6
5-2RE4GAWDO,Новосибирск,149.85
5-2RE4GAWDO,Омск,97.72
5-2RE4GAWDO,Ростов-на-Дону,139.8
5-2RE4GAWDO,Самара,118.35
5-2RE4GAWDO,Санкт-Петербург,465.15
5-2RE4GAWDO,Челябинск,19.9
5-2RE94362B,Краснодар,540.0
5-2RECRPQY0,Санкт-Петербург,814.0
5-2REGFMGEW,Санкт-Петербург,87.0
5-2REOP4LRH,Москва,249.0
5-2REOP4LRH,Санкт-Петербург,515.0
5-2RF2G5RJR,Нижний Новгород,329.67
5-2RF32STAB,Санкт-Петербург,435.0
5-2RF45V7ER,Санкт-Петербург,43.5
5-2RF78BEAK,Омск,499.0
5-2RF8LXV62,Москва,399.5
5-2RF8LXV62,Челябинск,624.5
5-2RF8MVIJJ,Краснодар,2005.06
5-2RF8MVIJJ,Пермь,2050.03
5-2RFCKJ9MU,Казань,1773.7
5-2RFDJJ9KT,Москва,1644.5
5-2RFDJJ9KT,Санкт-Петербург,200.0
5-2RFGJAIT2,Екатеринбург,1099.0
5-2RFKGBAWN,Москва,24.9
5-2RFLDP2MU,Москва,568.0
5-2RFMJR8FB,Санкт-Петербург,24.9
5-2RFW931S7,Санкт-Петербург,36.0
5-2RFZP9DRK,Новосибирск,558.5
5-2RG0CR736,Москва,329.0
5-2RG1G4R68,Новосибирск,43.5
5-2RG1R6BN5,Ростов-на-Дону,107.8
5-2RG4RF0AJ,Москва,2367.82
5-2RG4RF0AJ,Челябинск,861.37
5-2RG5Y1T74,Москва,49.0
5-2RGBTFOE9,Воронеж,329.67
5-2RGBTFOE9,Новосибирск,679.0
5-2RGG65E3U,Екатеринбург,112.25
5-2RGG65E3U,Москва,23.88
5-2RGU2AMB7,Казань,679.0
5-2RGU2AMB7,Москва,629.0
5-2RGWAJRAI,Москва,649.0
5-2RGWFS0ZW,Санкт-Петербург,764.11
5-2RGZGV8WE,Ростов-на-Дону,61.0
5-2RH8VF83N,Москва,1359.0
5-2RHG9KOOL,Москва,45.1
5-2RHGSRLXR,Казань,59.9
5-2RHJEME9Y,Москва,499.0
5-2RHJEME9Y,Пермь,319.2
5-2RHJEME9Y,Санкт-Петербург,499.0
5-2RHNPIYB1,Москва,849.3
5-2RHNW3MI8,Москва,325.0
5-2RHOQALB3,Ростов-на-Дону,599.0
5-2RHOVYTR7,Новосибирск,329.0
5-2RHS3MZ9B,Екатеринбург,174.75
5-2RHS3MZ9B,Москва,395.64
5-2RHUYXRLK,Красноярск,749.0
5-2RI0DIA2C,Пермь,79.9
5-2RI0LLT0O,Москва,365.93
5-2RI5N9IK9,Краснодар,814.0
5-2RI5N9IK9,Санкт-Петербург,679.0
5-2RI8A932G,Москва,882.55
5-2RI8A932G,Нижний Новгород,882.55
5-2RI8A932G,Омск,929.0
5-2RIABBDCY,Казань,209.4
5-2RIITG915,Санкт-Петербург,515.0
5-2RIL1O5MD,Казань,30.6
5-2RIL6P42B,Москва,19.8
5-2RIL6P42B,Санкт-Петербург,29.0
5-2RIW0QY4Q,Москва,149.75
